pilot_id,relative_path,category,label,selection_score
DVP_151_03877dd71d94,Data/UIScreenshots/1_fake/ui_0157.png,UIScreenshots,1,03877dd71d942c08a9978c336f576bfc3ff855fe9a5f0642b5d9e9891b414472
DVP_152_038afef990e9,Data/CommercialPosters/0_real/5b63218b1cc8aa5429d05997_preview.jpg,CommercialPosters,0,038afef990e988acf7b075f5dd903cf7065e6dd058f4d7699024a3a2910a4bca
DVP_153_038d09fb52e0,Data/AcademicPosters/0_real/ICLR_2023_13489_Understanding forest resilience to drought with Shapley valu.png,AcademicPosters,0,038d09fb52e098e3a46dd38516654197b6a583a694c2b7450f78b63035984e95
DVP_154_038ec4d9acc9,Data/InfographicCharts/0_real/00047167.jpg,InfographicCharts,0,038ec4d9acc9a55e0b4f3ded0d24fa07ced66a323ff823ca7909c59d2095c55e
DVP_155_0397ead33b36,Data/CommercialPosters/1_fake/commercial_poster_0546.png,CommercialPosters,1,0397ead33b36ccbed6bdc34b8b81a8eecfe622dbcd20aa6c52479ba7897be347
DVP_156_039851574579,Data/CommercialPosters/1_fake/commercial_poster_0033.png,CommercialPosters,1,039851574579104ff84b28f052ef3fe0005b0cae31868559893828d529ec06cd
DVP_157_039dcd37c70e,Data/InfographicCharts/0_real/00041832.jpg,InfographicCharts,0,039dcd37c70e90a0ff9174306e062305ef6a5f5d0cb17ff324e8c318a2603d6c
DVP_158_03a14c2ed9fb,Data/CommercialPosters/0_real/5bd9d0459259f9ba54b31cf9_preview.jpg,CommercialPosters,0,03a14c2ed9fb046d0a8011fca029f4ac0b247fcbf5831604bc4c6042ebbcfa1a
DVP_159_03a8a35a4bdf,Data/InfographicCharts/0_real/00048468.jpg,InfographicCharts,0,03a8a35a4bdf942b0c8215aa267c458b5661d9324394d1bed6fa3c24dbfc9015
DVP_160_03aad9447ce8,Data/Receipts/0_real/X51005763958.jpg,Receipts,0,03aad9447ce890ce1f682e962c958f06e41cb1b01ef19c2940c360d3ee1f4087
DVP_161_03ac139de54c,Data/CommercialPosters/0_real/5ba112a218654940f77b1f5b_preview.jpg,CommercialPosters,0,03ac139de54c3edaf8002e555e8bb5d1df9a4d2fe5d5bc6d6474e8feae7fa315
DVP_162_03b003a6be84,Data/CommercialPosters/0_real/5bd04ade78e1194aa6dcd297_preview.jpg,CommercialPosters,0,03b003a6be84b0b1a51ff6a2b08b3e9f83ea82db3b62f56fb93ec324faf06d9e
DVP_163_03b7647ad693,Data/UIScreenshots/1_fake/ui_0569.png,UIScreenshots,1,03b7647ad6935d45fa17ed921598de04c82551c915b399fd3817925dce320277
DVP_164_03b8c995fbde,Data/UIScreenshots/0_real/32067.jpg,UIScreenshots,0,03b8c995fbde8948ae306daddbd8c57243adcf9e7bac749f15d9f65b9dd9c203
DVP_165_03c37c8a842e,Data/CommercialPosters/1_fake/commercial_poster_0578.png,CommercialPosters,1,03c37c8a842e3fc8d710e4c48a93cb6d4c47552c16ea66fd9f236e10794f71d8
DVP_166_03c659caa782,Data/Receipts/1_fake/receipt_0271.png,Receipts,1,03c659caa7822fa1d756c155d27598900846b1d981ef53d8e659d0190352329a
DVP_167_03c8de266eae,Data/Tables/1_fake/table_0921.png,Tables,1,03c8de266eae05d1654e6d4b48210b1578e3b1692dfcf779ed5abb90967b179f
DVP_168_03d3999357b4,Data/UIScreenshots/1_fake/ui_0583.png,UIScreenshots,1,03d3999357b4a8f119dd95cee42963df79816ec35b4432055899f0f5b083bc2b
DVP_169_03e5c2e492ad,Data/InfographicCharts/0_real/00035241.jpg,InfographicCharts,0,03e5c2e492adbc88c40b2b3a69d4c7cb016f140ec749fb9ee732f4ff121dbe4c
DVP_170_03e68175455f,Data/AcademicPosters/1_fake/academic_poster_0759.png,AcademicPosters,1,03e68175455ffcbb4deea511f2f282610eea9637c1604197b0e70e9e92316c28
DVP_171_03e8abbcb43d,Data/UIScreenshots/1_fake/ui_0886.png,UIScreenshots,1,03e8abbcb43da796ff83772d733cd341e47a1f81e27e1031b2380213748c9a5b
DVP_172_03f4be77758e,Data/InfographicCharts/1_fake/infographic_chart_0158.png,InfographicCharts,1,03f4be77758e710c1085571d87a9f279c66619541bc65573b4dcab6733387c11
DVP_173_04043f432f31,Data/CommercialPosters/0_real/5a2304e8d8141396fe9a848b_preview.jpg,CommercialPosters,0,04043f432f310effcb93c0e409dcc5f08e809f274897e79ee7c22d0ebe04e54a
DVP_174_04206ec3a991,Data/Tables/0_real/PMC3475003_table_0.jpg,Tables,0,04206ec3a9913844af48f441d2a020f41e2c9690dcf4a4d3c6668584c1dee8b3
DVP_175_042344ee216c,Data/UIScreenshots/0_real/388.jpg,UIScreenshots,0,042344ee216cfb738ea196daee3d3020c11cf32f41eede916cc1c2afa3271575
DVP_176_042b2bd0f18b,Data/InfographicCharts/0_real/00011412.jpeg,InfographicCharts,0,042b2bd0f18b52bfbab3eb2b650af920ce06fc9a97df2fef07728616a28c5eae
DVP_177_042ba6e59683,Data/Tables/1_fake/table_0548.png,Tables,1,042ba6e59683bb2f49ff0eff2709bfea925e7e93ae9fd892de3732ec200a0ab2
DVP_178_042e15f234bd,Data/AcademicPosters/0_real/ICML_2023_26497_Latent Space Editing in Transformer-Based Flow Matching.png,AcademicPosters,0,042e15f234bd7461e7715f6ce155ed636f8f1b6b9e84101d571e5ce4327ae9bc
DVP_179_04374a4148aa,Data/AcademicPosters/0_real/ICLR_2024_18536_Sin3DM_ Learning a Diffusion Model from a Single 3D Textured.png,AcademicPosters,0,04374a4148aa25e43773252f0aa1f6e3f6d38c02acca417c7e6c84d38eae1d40
DVP_180_0443de151181,Data/Tables/1_fake/table_0612.png,Tables,1,0443de15118135707d4ab898fd3fd72e5d043546f9c303a13dce82fe1186ff83
DVP_181_0445b374d1b4,Data/Receipts/0_real/X51005433514.jpg,Receipts,0,0445b374d1b49e3fd501912622828de29a04e3ecafc48127154ceb8ad7b7dbf2
DVP_182_044abe50d348,Data/UIScreenshots/1_fake/ui_0773.png,UIScreenshots,1,044abe50d348d9cf4fece3de47d8dca7285486f1b39cf9e301b1c76c3c39b3ee
DVP_183_044bf533b792,Data/InfographicCharts/0_real/00040318.jpg,InfographicCharts,0,044bf533b7922fe6eef61d79010c69c01f3163f22c22af00c1e82c92723f64fc
DVP_184_0461bc03749e,Data/CommercialPosters/1_fake/commercial_poster_0969.png,CommercialPosters,1,0461bc03749e5d2b2658f872e3bf79e422608c602f33f8adec8389e28b967ea7
DVP_185_046302a49031,Data/Receipts/1_fake/receipt_0878.png,Receipts,1,046302a49031d00df97a8068318c2a73a4667309b5cb54bf375e46f414b985aa
DVP_186_0465d5cbc490,Data/AcademicPosters/1_fake/academic_poster_0954.png,AcademicPosters,1,0465d5cbc490c0c597a4b893ba1262a88f7ee87b2190588c06b9fa6178300528
DVP_187_0469d2b04791,Data/Receipts/0_real/X51006913060.jpg,Receipts,0,0469d2b0479167f7e2e668067de586c28c06ecde57dfa7ded3ed5783d12dd0a4
DVP_188_047ae93816b5,Data/CommercialPosters/1_fake/commercial_poster_0782.png,CommercialPosters,1,047ae93816b5368ba5d7d457a01378013b32e3128ff9b43a636c3803d42c4e50
DVP_189_047b26ce1df2,Data/Tables/1_fake/table_0043.png,Tables,1,047b26ce1df2d90cb2fe5036e918de9eacbe9b4aea553788865909c818c254a8
DVP_190_047f94cd2662,Data/CommercialPosters/0_real/595267e695a7a863ddcde901_preview.jpg,CommercialPosters,0,047f94cd26621679ceec5d46665595dd01b63f409183a5494d78cd21217de0a4
DVP_191_04804586f4c6,Data/CommercialPosters/0_real/5c5afbe7048d064dbc341830_preview.jpg,CommercialPosters,0,04804586f4c643c8dc6850eb860c002e6000c4192652b7791986875af64d3e17
DVP_192_048c22541787,Data/UIScreenshots/0_real/21654.jpg,UIScreenshots,0,048c22541787ba2f0cc4d31f6644d57ce6c184d0c45a4b276275b51c7b953816
DVP_193_048c859d70ad,Data/UIScreenshots/0_real/36775.jpg,UIScreenshots,0,048c859d70ad7ffeed3216b21ac440c4e2a802b02b0298ea0f5e45606d9d2aa5
DVP_194_049011cca525,Data/CommercialPosters/0_real/5bc614b978e1194aa6ddb13f_preview.jpg,CommercialPosters,0,049011cca525a7f14c470f21d75984f92ed591058d924f2f15f852a9204eb094
DVP_195_0493d80fb427,Data/Receipts/0_real/X51006619790.jpg,Receipts,0,0493d80fb4279d0c1b07607e8b1f89cc0b407e205914973784d48f60f5bd1d62
DVP_196_0497ef8ea70e,Data/CommercialPosters/0_real/5e81bff04b3890eb0701ad7f_preview.jpg,CommercialPosters,0,0497ef8ea70e98a63bf3c869be34a21e00d6c623983860a8ea2727ca21fb7f07
DVP_197_049a2d8967d4,Data/CommercialPosters/0_real/5a217f4ed8141396fe9a300b_preview.jpg,CommercialPosters,0,049a2d8967d477902f365d7782efa3204e66f7f96295a17eb2a9590e604564cb
DVP_198_04a0447b3c66,Data/CommercialPosters/1_fake/commercial_poster_0136.png,CommercialPosters,1,04a0447b3c663ccbda8fe33039de465d022057b6c38302107610f3a0a25c4723
DVP_199_04a0d7791ed9,Data/UIScreenshots/0_real/6068.jpg,UIScreenshots,0,04a0d7791ed9598b7836305dae92b1e014b940f66baf83e595625da7ed6ec7ab
DVP_200_04a4f6f76a71,Data/CommercialPosters/1_fake/commercial_poster_0496.png,CommercialPosters,1,04a4f6f76a7105e6e0bb2bb2d57ce29a64e9dccd7469b7f5b911046ee8e9d940
DVP_201_04afcd64dc6f,Data/UIScreenshots/0_real/54812.jpg,UIScreenshots,0,04afcd64dc6fcb0df2795ab55ed742ab858a823b7ae5ace7a89d68cc68317c5b
DVP_202_04b0d548e7ef,Data/Receipts/0_real/X51006619862.jpg,Receipts,0,04b0d548e7ef33ade3fd3eed89714994fbfb6360d04e17454b01ae39d2ffcd78
DVP_203_04b1f35f7cd2,Data/Receipts/0_real/X51005568911.jpg,Receipts,0,04b1f35f7cd2391ee7f27c5c9407e59cae9829ed4580fdb231e8a3941fcd9f41
DVP_204_04b76022cec2,Data/Receipts/0_real/X51006328913.jpg,Receipts,0,04b76022cec228bc77687c329ac138d220eec0faa9f7dade393273d0c81049c6
DVP_205_04bace07540b,Data/UIScreenshots/0_real/36973.jpg,UIScreenshots,0,04bace07540b923fa094270521822d8a622994b7c52c2182394f4616b3cd7c3f
DVP_206_04bb458310c6,Data/Receipts/0_real/X51005230616.jpg,Receipts,0,04bb458310c6c3e7ea954333e72380b98a0f157ace503302e7e1edbb4e460edb
DVP_207_04be1decd5a7,Data/Tables/0_real/PMC5845752_table_0.jpg,Tables,0,04be1decd5a72491407a6258f22c905c7f9cb919e827d3419b93f880e9a39428
DVP_208_04c2386e1098,Data/AcademicPosters/1_fake/academic_poster_0437.png,AcademicPosters,1,04c2386e1098d1f3fb622785146c4dccea93b1780951bd89c4e3fac05ff4daba
DVP_209_04cb18c188df,Data/AcademicPosters/0_real/ICML_2024_34587_FairProof _ Confidential and Certifiable Fairness for Neural.png,AcademicPosters,0,04cb18c188df4fd1e7797537497f27cc2416b283c696fde0545839fe8527451e
DVP_210_04cb7826c9d6,Data/UIScreenshots/0_real/46583.jpg,UIScreenshots,0,04cb7826c9d64ad4b18412c71d87ec8f18c1d30e8756e433d29bfb511457f515
DVP_211_04da34087c91,Data/Receipts/1_fake/receipt_0015.png,Receipts,1,04da34087c91e68c258c76403187c50f4505d0fd2676a342faef2deb73ce368b
DVP_212_04dad64a120e,Data/AcademicPosters/0_real/ICML_2024_33627_Unbiased Multi-Label Learning from Crowdsourced Annotations.png,AcademicPosters,0,04dad64a120e3b7b6d1573bd4dd51f8a5bfcf61d2a89b8e725b9fc5be001b41d
DVP_213_04dde085746c,Data/Tables/1_fake/table_0624.png,Tables,1,04dde085746c1f44f0244c19d8502a7bda895677b9324f933e3b63c2cae818d0
DVP_214_04e008138b45,Data/Tables/1_fake/table_0310.png,Tables,1,04e008138b45780237fe8f5308918452ad1e45b26a15f87dbf762157c13b2dc0
DVP_215_04ecaa8382b4,Data/AcademicPosters/0_real/NeurIPS_2023_69881_Scalable Fair Influence Maximization.png,AcademicPosters,0,04ecaa8382b4c78ffdb355840b614b7e5e875b88b91416080f96dfa935ccab5c
DVP_216_04ecfe00d3bf,Data/CommercialPosters/1_fake/commercial_poster_0797.png,CommercialPosters,1,04ecfe00d3bf08b9855701cf0944e592c15f41426deff4cd9d47afc070bf5708
DVP_217_04ee1825c968,Data/Receipts/1_fake/receipt_0311.png,Receipts,1,04ee1825c968ca6e7cbf9189e8069510afe634f70ba494d2994759665c91483b
DVP_218_04f0e05bd948,Data/AcademicPosters/1_fake/academic_poster_0665.png,AcademicPosters,1,04f0e05bd9484f119fc5294d82f5649f8e520a08b702e78ff978a5b841394839
DVP_219_04fccf89aa24,Data/AcademicPosters/0_real/ICML_2023_25167_A Study on Transformer Configuration and Training Objective.png,AcademicPosters,0,04fccf89aa24a41bd1cc4cd5a7fc8233181d811ed1b57d037a4581caec4233f5
DVP_220_04ff3a203ea1,Data/InfographicCharts/0_real/00000043.jpeg,InfographicCharts,0,04ff3a203ea1a7f73635bd6a3a2ab353b2966c17d5c4fceca19c1bf6877fc7ca
DVP_221_05057e775dfb,Data/InfographicCharts/1_fake/infographic_chart_0291.png,InfographicCharts,1,05057e775dfba0704abb2cd00f5e70fe373e9f07c9c862b078a58f7564ee40db
DVP_222_050f95ac8ef6,Data/InfographicCharts/1_fake/infographic_chart_0138.png,InfographicCharts,1,050f95ac8ef6043d1c753c8b83c3853f39f7723bd28df85a8e87092fdd612cfd
DVP_223_051415fdb3ce,Data/Receipts/0_real/X51005568855.jpg,Receipts,0,051415fdb3ce3f78967fdf66edfdbb77a98ed40cd0c448bc1a82a387eb3fe002
DVP_224_0517d958fb6b,Data/CommercialPosters/1_fake/commercial_poster_0790.png,CommercialPosters,1,0517d958fb6bb283a0e7a8931c26d99ac96681fd793b62ff24ffbe2e4a7cc90a
DVP_225_05251c333219,Data/Tables/0_real/PMC2890534_table_1.jpg,Tables,0,05251c333219ea4b8e9ace09e5d5c5a38f8ccc914ca73c7f0450518d53f97e53
DVP_226_052be9ccc57a,Data/AcademicPosters/1_fake/academic_poster_0415.png,AcademicPosters,1,052be9ccc57aaf5c60f5ce27390c6cec29aa8871b40916ffb112506c91f00c6e
DVP_227_053539053575,Data/CommercialPosters/0_real/5c179df4133a785392caf325_preview.jpg,CommercialPosters,0,0535390535758a98e044d66a0a886b59f976e787ac2676135257792ad066153d
DVP_228_05357c165fa8,Data/CommercialPosters/0_real/5b0d431e1eb1c99e2a8014bb_preview.jpg,CommercialPosters,0,05357c165fa8f0494bfef832864be3b84b497f4238a27d94e8d3838974a02cc9
DVP_229_053bd991248f,Data/Receipts/1_fake/receipt_0072.png,Receipts,1,053bd991248f5b73fdd98b0bbc6794dcfe00e6e058e2ff2ccdb2d1ffeec80792
DVP_230_054b5ff2e9db,Data/InfographicCharts/0_real/00052682.jpg,InfographicCharts,0,054b5ff2e9db572ab763be3ce8221704257a7056b72dfa179b9d7dfb37422966
DVP_231_054ccee07886,Data/UIScreenshots/0_real/5871.jpg,UIScreenshots,0,054ccee07886654f2673d999eef3474b9d0441ff32b2efc69a43788045a5dd43
DVP_232_0557ecf841ed,Data/Tables/1_fake/table_0858.png,Tables,1,0557ecf841edfc6cf39986307a6125b5f1859a99f8c8546507314c686f35fca7
DVP_233_055881711938,Data/Receipts/0_real/X51008030561.jpg,Receipts,0,055881711938ab25d32bf3adcc897cc23f79d71c3691cb75373b5fa3ac6ed874
DVP_234_05652e2f5c76,Data/Receipts/0_real/X51005587254.jpg,Receipts,0,05652e2f5c76fd7030a2103027648471026d907c066501a9a0c9d9d99c728ea3
DVP_235_056a4f4b96eb,Data/AcademicPosters/1_fake/academic_poster_0649.png,AcademicPosters,1,056a4f4b96eb1575ea3745b6417eb1b07230cab8684cb2f2ccb0e1f19c27ef9a
DVP_236_056c730887a6,Data/UIScreenshots/1_fake/ui_0366.png,UIScreenshots,1,056c730887a693b107cb96782b230846adeaafad165aedda37007cad6757682e
DVP_237_0574f4250145,Data/Tables/1_fake/table_0104.png,Tables,1,0574f42501456d08245e917993d078eaffb769fbfccc82f6380de8a9332cee70
DVP_238_0577b5ec76f7,Data/Tables/1_fake/table_0557.png,Tables,1,0577b5ec76f77d45fa9db9994b809c6a52206e5a732dcbfe4dcb85f2b7a59d53
DVP_239_0578de0713ab,Data/Tables/0_real/PMC5023853_table_2.jpg,Tables,0,0578de0713ab27ab0948ea61524f32575d3a331023748fdeeb47b5c276eaa894
DVP_240_057a58b188c4,Data/UIScreenshots/0_real/20401.jpg,UIScreenshots,0,057a58b188c416558e04bf59ecc88f5f391544d596121fac144171c4ab1f4241
DVP_241_057c47f53b57,Data/CommercialPosters/0_real/5c628d0c85ea3c16f97b82c0_preview.jpg,CommercialPosters,0,057c47f53b578dcd4b94b9042b97fad4b3549dd518d6fc081df2c8c268fcc33a
DVP_242_057cb83b5492,Data/Tables/0_real/PMC4691410_table_2.jpg,Tables,0,057cb83b549219271d7b115ebd45841b431ed0dc40d5889f73942f3a29d4e4b4
DVP_243_0580f91e5eb6,Data/Receipts/1_fake/receipt_0870.png,Receipts,1,0580f91e5eb666f7381fbab5cc089ed82ad53328e3cdab0691ab76ae84bdcb15
DVP_244_058149c3cbf6,Data/UIScreenshots/1_fake/ui_0898.png,UIScreenshots,1,058149c3cbf68baf6504eb9522f7c3f9470700853c4a904dae36a61770fce510
DVP_245_05859fa4600a,Data/UIScreenshots/0_real/30518.jpg,UIScreenshots,0,05859fa4600af9266dbf4f07f518e908761989d58aa6f2d29c20f6ec609a580e
DVP_246_05878b2bce2e,Data/InfographicCharts/0_real/00015670.jpeg,InfographicCharts,0,05878b2bce2ecec8eef9a0b496520c0143fc316c20b597cffd72f5555a9fb3cb
DVP_247_0591dae24548,Data/InfographicCharts/0_real/00043529.png,InfographicCharts,0,0591dae24548b6ad7f4f1726614b28439e26ddb689d54dba30cef39d2b5da679
DVP_248_05963696e4fa,Data/UIScreenshots/0_real/37894.jpg,UIScreenshots,0,05963696e4fafd204b90577047160b0071faefec6248d87289a8881c97d4c179
DVP_249_05a521d83271,Data/CommercialPosters/1_fake/commercial_poster_0687.png,CommercialPosters,1,05a521d83271042c5ef99c294d4976d648be72efdbd0246bae2374561c08f1c7
DVP_250_05a71a0b6a74,Data/UIScreenshots/1_fake/ui_0199.png,UIScreenshots,1,05a71a0b6a74cc0299596c826b50fb34c196cec99fbc31199df7271f30af3422
DVP_251_05ae9200a6ac,Data/AcademicPosters/0_real/ICLR_2023_11960_Graph Domain Adaptation via Theory-Grounded Spectral Regular.png,AcademicPosters,0,05ae9200a6ac2a836a103b2429f7296ca9904e072be250bea04c2a1c8ec7cfe8
DVP_252_05af351b86a9,Data/Tables/0_real/PMC2913519_table_0.jpg,Tables,0,05af351b86a9ac75bb15cf5f6e474480c8bdeceba45cfe2a4b4b6e0ec73e6fb0
DVP_253_05b305662210,Data/AcademicPosters/1_fake/academic_poster_0662.png,AcademicPosters,1,05b305662210401a1cdfbd95dbbe0d1added5a4ae4f7bd426d88762b44d39efa
DVP_254_05b44799ffcb,Data/AcademicPosters/0_real/NeurIPS_2023_79027_FDAPT_ Federated Domain-adaptive Pre-training for Language M.png,AcademicPosters,0,05b44799ffcbb343ea9e7ffacc422900557e8841631324de6d3eeb173b0ed84e
DVP_255_05b5bf5f25c6,Data/CommercialPosters/0_real/5e8efacb4b3890eb0762650f_preview.jpg,CommercialPosters,0,05b5bf5f25c6ecc33764f60e820880a9161d830a14406e2097bd74ff536105e4
DVP_256_05bcf0e4390b,Data/Tables/0_real/PMC3629084_table_1.jpg,Tables,0,05bcf0e4390b1a5c1b849250f2a11b68c3f89ac02ce8a6931da76dc11049d32b
DVP_257_05d6d75ba1a4,Data/Receipts/0_real/X51005715456.jpg,Receipts,0,05d6d75ba1a4a52201b6ad43278a8f593bed30be49b3416efb457271b305061d
DVP_258_05dd51433e7a,Data/InfographicCharts/1_fake/infographic_chart_0884.png,InfographicCharts,1,05dd51433e7a1294556cad08ba3ae1294f48e359e733520788a99cee9108311f
DVP_259_05e49ad64133,Data/AcademicPosters/0_real/NeurIPS_2022_56617_Unmasking the Lottery Ticket Hypothesis_ Efficient Adaptive .png,AcademicPosters,0,05e49ad6413365c10b598130023fe863165c94434da2ca4bea2707cd3d82ccba
DVP_260_05e529f9cfda,Data/CommercialPosters/0_real/5b63217a1cc8aa5429d01796_preview.jpg,CommercialPosters,0,05e529f9cfda8d2c952cd4aae9648bad0eb6fe278507992279c162a1c007422a
DVP_261_05e8a2cd8626,Data/UIScreenshots/1_fake/ui_0239.png,UIScreenshots,1,05e8a2cd862621964293c99b86b8e854c1f6d2f3179c8d02c4399e21d67737a1
DVP_262_05f12da2185d,Data/UIScreenshots/0_real/545.jpg,UIScreenshots,0,05f12da2185d47534cb097031c98a9d38c4b4bb49a995a928c87b990ad962401
DVP_263_05f411beabc2,Data/Receipts/0_real/X51006619545.jpg,Receipts,0,05f411beabc2b44816a596b1cb67d39bec0d81fc3ffd310e00ff7f0618d63b75
DVP_264_05f715182da0,Data/Tables/0_real/PMC2906427_table_0.jpg,Tables,0,05f715182da0c5f9fe2cb8f8c2d61de51e82982a2569f1825283f1a8d6d797f5
DVP_265_05fd54a1df02,Data/Tables/1_fake/table_0488.png,Tables,1,05fd54a1df02a39c629cb094143ca0e529c94936bbcc567992b4cd7824e0d044
DVP_266_0604f19f6ccf,Data/Tables/0_real/PMC3269351_table_1.jpg,Tables,0,0604f19f6ccfd6a5b2b8759982e9cba427b00e0b405d918493007b8f3d61c0fe
DVP_267_0611c0c5312d,Data/UIScreenshots/0_real/21780.jpg,UIScreenshots,0,0611c0c5312d0688887a8a11dda867656ea7a1c4ae9b8720009585712ae07dd0
DVP_268_061bf1da0ccc,Data/UIScreenshots/0_real/36126.jpg,UIScreenshots,0,061bf1da0cccb7afb94e4835c584d6d404fcba3b27814ceb7cf05fa3ea748e60
DVP_269_061c926314fe,Data/Receipts/1_fake/receipt_0708.png,Receipts,1,061c926314fe5f2d7e5b05eab6ce0db5cd25727348096c95475a47f7d912a5ad
DVP_270_061daf4d2946,Data/Receipts/0_real/X51005361923.jpg,Receipts,0,061daf4d294617cb31987b227494ac66aa6cebbd5a2bee68eb6ac4a414a44f00
DVP_271_061ddbc60987,Data/Receipts/1_fake/receipt_0084.png,Receipts,1,061ddbc60987a3140c9ab83d51e006abc506c731333f5705d0af405d004dc015
DVP_272_06200c0d1051,Data/InfographicCharts/0_real/00041768.jpg,InfographicCharts,0,06200c0d1051eedca1c6bfa2a26a612fa01f1a0fceced8510fbe2fbc1db2941a
DVP_273_06219bb18793,Data/Receipts/0_real/X51005361897.jpg,Receipts,0,06219bb187939b6fad52ff6319bc55b55805352d780257bb91699c617b817628
DVP_274_0621d329f787,Data/CommercialPosters/1_fake/commercial_poster_0135.png,CommercialPosters,1,0621d329f787647350b30b82a8f12c35ce53796d7c043edc96eabe41d7cc5d78
DVP_275_0628a182956e,Data/Tables/1_fake/table_0191.png,Tables,1,0628a182956e2ada709bcc1a01d4a2aa657b768fb7589e77ef4f558569c7a427
DVP_276_062f0a8d0e3c,Data/UIScreenshots/0_real/67233.jpg,UIScreenshots,0,062f0a8d0e3c1607e4a78920cc98a2becdcd60dbb13d2766e838d5101b04228d
DVP_277_0638e1bd0404,Data/AcademicPosters/1_fake/academic_poster_0058.png,AcademicPosters,1,0638e1bd040408833bcdfea708717f444df9ba76305e96230c648f8754fc3199
DVP_278_063cae472877,Data/InfographicCharts/0_real/00001714.jpeg,InfographicCharts,0,063cae472877b7db6d2bbf6c43cc85181abc69a10d80e15c8099ad992e4c5736
DVP_279_0641ac087f4c,Data/AcademicPosters/1_fake/academic_poster_0035.png,AcademicPosters,1,0641ac087f4c21fdc97d20445086adba17d7ceb5391ac1144937066bc31574b6
DVP_280_0645ee0a1670,Data/CommercialPosters/1_fake/commercial_poster_0978.png,CommercialPosters,1,0645ee0a16708120ef8ba399666e69d60ef2eadc8a400f860821152978eecc5f
DVP_281_0648bc118ed2,Data/Receipts/0_real/X51005663280.jpg,Receipts,0,0648bc118ed2a99526db15fc8d26c44eddf7d91ec22ed3142414398d314e8d55
DVP_282_064b9bc8a243,Data/Receipts/1_fake/receipt_0810.png,Receipts,1,064b9bc8a243fabee3930d1c1b5b3cd934b4de14382853105fba1f3fe48e7a8e
DVP_283_064bd67843bf,Data/Receipts/0_real/X51007339638.jpg,Receipts,0,064bd67843bf4d415d4fcc44d56d15680fe67b2d2b4e030fd87905bad1d80932
DVP_284_065425d2189d,Data/UIScreenshots/1_fake/ui_0565.png,UIScreenshots,1,065425d2189d5a0e2babb1df641b63682b41a269c6e437a8560fd8cc3f2258ba
DVP_285_06544e05396c,Data/CommercialPosters/1_fake/commercial_poster_0086.png,CommercialPosters,1,06544e05396c4118ea3b3bf7ed1f753fade59fc8264d1822596275303b713080
DVP_286_066256a0f6aa,Data/AcademicPosters/1_fake/academic_poster_0208.png,AcademicPosters,1,066256a0f6aae4be4637046addf5cc660e39b3f1bd8d1716612ac2f6f49c7624
DVP_287_06658eb92da2,Data/UIScreenshots/0_real/33603.jpg,UIScreenshots,0,06658eb92da296124af23e2e252c99965b895a32227c4fbffd4ab28d8a050b10
DVP_288_0670ebd21693,Data/Tables/0_real/PMC4377020_table_0.jpg,Tables,0,0670ebd216930d73cd6c0e5464ceb7e60973d09dc9276075def11bba8b83488b
DVP_289_06712c21baa6,Data/Receipts/1_fake/receipt_0903.png,Receipts,1,06712c21baa6503af97c141189cb395602562f4bea8609a95e42eebf57c52fea
DVP_290_0674383e7fe1,Data/UIScreenshots/0_real/10208.jpg,UIScreenshots,0,0674383e7fe15119ea8ec793f0e171ed09baa1fe04ab2a4519bc387a171686d4
DVP_291_068341918411,Data/Tables/0_real/PMC2654886_table_1.jpg,Tables,0,0683419184119dd28301fc250fe255f4fe5465acdc97e0fb6c85a2c446d622ba
DVP_292_0684f21da187,Data/UIScreenshots/1_fake/ui_0442.png,UIScreenshots,1,0684f21da187ae28063c5929a758e7bcd3903679a400086b98d13ae4f4c66928
DVP_293_0685e95b5a54,Data/CommercialPosters/1_fake/commercial_poster_0971.png,CommercialPosters,1,0685e95b5a5428333895573b2428a624b72dbfbd665fc64e39a5d1080c1c1c8b
DVP_294_068d8471a4d5,Data/Receipts/0_real/X51006913030.jpg,Receipts,0,068d8471a4d570357a4d19d5a738650b6d0140888ad3854f3a5b8a14a797180e
DVP_295_06972b96417d,Data/Receipts/1_fake/receipt_0943.png,Receipts,1,06972b96417d6e29ac24788115dd9ed7b8d1dd397e14690ac453cfab2c731000
DVP_296_0697b2ffb70d,Data/CommercialPosters/1_fake/commercial_poster_0650.png,CommercialPosters,1,0697b2ffb70d55ec17453a3cdafd55722b0fe44a7bb079d230a71502b2878710
DVP_297_06a231a4a243,Data/InfographicCharts/1_fake/infographic_chart_0420.png,InfographicCharts,1,06a231a4a243a466aadc3fb5734c76b18ff20ce7c5581d72c2add08d69693431
DVP_298_06a4c332cdf7,Data/CommercialPosters/1_fake/commercial_poster_0015.png,CommercialPosters,1,06a4c332cdf7453f38bc2ce8f3d4e1555e6c1efbdc149d14ad293f4dfdd57f86
DVP_299_06a7329d6aaf,Data/InfographicCharts/0_real/00015128.jpeg,InfographicCharts,0,06a7329d6aaf156bd30942a3143b50bbdd79e9a61a10247fdcbd59d3fbdad675
DVP_300_06a8d7a82272,Data/InfographicCharts/0_real/00025518.jpeg,InfographicCharts,0,06a8d7a82272c73b9f2ae86113bc7f37ff19aaf656e4c104bbe987d3a68ed21e
DVP_301_06aa00aeed64,Data/CommercialPosters/0_real/5d0ced118cba87f9434d74f4_preview.jpg,CommercialPosters,0,06aa00aeed6427766f4470dab14c263a30d2d5a1f9ecfe22b173580f952044c3
