pilot_id,relative_path,category,label,image_width,image_height,region_count,union_coverage_norm,sum_box_area_norm,mean_box_area_norm,median_box_area_norm,std_box_area_norm,mean_box_width_norm,mean_box_height_norm,mean_confidence,low_confidence_fraction,center_x_mean,center_x_std,center_y_mean,center_y_std,center_x_span,center_y_span,nearest_neighbor_mean_norm,nearest_neighbor_median_norm,nearest_neighbor_std_norm,pairwise_distance_mean_norm,pairwise_distance_std_norm,row_alignment_fraction,column_alignment_fraction,angle_mean_abs_deg,angle_std_deg,rotated_fraction_gt_5deg,ocr_runtime_seconds,center_grid_0_0,center_grid_0_1,center_grid_0_2,center_grid_0_3,center_grid_1_0,center_grid_1_1,center_grid_1_2,center_grid_1_3,center_grid_2_0,center_grid_2_1,center_grid_2_2,center_grid_2_3,center_grid_3_0,center_grid_3_1,center_grid_3_2,center_grid_3_3
DVP_033_00b8639a4298,Data/UIScreenshots/1_fake/ui_0310.png,UIScreenshots,1,941,1672,15,0.09181543608804642,0.09181543608804642,0.0061210290725364274,0.0035942370175269106,0.005244992439614506,0.23854055968827487,0.023763955342902716,0.888643166543098,0.06666666666666667,0.4987416214963786,0.2178708158686819,0.531300141434203,0.29417900875198116,0.810308182784272,0.9437844181637627,0.1384881946753466,0.0892738287587723,0.09933485128836508,0.4805156557940933,0.2372062561573054,0.01904761904761905,0.047619047619047616,0.050389143223588916,0.18853890995575157,0.0,0.18402840000089782,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.26666666666666666,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.2,0.13333333333333333,0.0
DVP_034_00b8efaf230b,Data/Receipts/0_real/X51007339118.jpg,Receipts,0,623,1399,49,0.2703405532376061,0.27179813143302317,0.0055469006414902685,0.0035131721006864567,0.004842650772815733,0.29472270449110627,0.019095272133156337,0.8744528739284492,0.061224489795918366,0.5078346467878091,0.22591045562828196,0.48782626198871365,0.24933251130345807,0.7889245585874799,0.9497754460733407,0.05671139728035782,0.041355515071958324,0.04487286690187889,0.4330887152459771,0.20869929284703095,0.022108843537414966,0.08333333333333333,2.2949242267662693,12.828517354268786,0.02040816326530612,0.17456479999964358,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.16326530612244897,0.0
DVP_035_00bcfd0e9c96,Data/CommercialPosters/1_fake/commercial_poster_0049.png,CommercialPosters,1,1448,1086,33,0.1585733290599595,0.1585733290599595,0.004805252395756348,0.0016292237721681267,0.011503792731121195,0.09718734304369664,0.030191416931748424,0.8851916335964326,0.06060606060606061,0.488594508622133,0.26187543482508535,0.5726044980188627,0.3114115431846181,0.8238950276243093,0.8609576427255985,0.058978328817536216,0.06651470364592307,0.028504664165105432,0.5301575168345399,0.24574791111590535,0.07575757575757576,0.06818181818181818,0.0,0.0,0.0,0.2318416000016441,0.0,0.09090909090909091,0.09090909090909091,0.0,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.09090909090909091,0.0,0.0,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.12121212121212122,0.06060606060606061
DVP_036_00bf168fd92d,Data/CommercialPosters/1_fake/commercial_poster_0257.png,CommercialPosters,1,1086,1448,24,0.15255248657179624,0.1647112165888302,0.006862967357867925,0.0023583045898069857,0.015985437013022047,0.1395027624309392,0.029465930018416204,0.8718281577341903,0.041666666666666664,0.7560617357710452,0.053686507581818005,0.601131683160065,0.2296285989931356,0.22836095764272568,0.756560773480663,0.044987480053423845,0.03072185613461908,0.024054837585905566,0.2883404739230479,0.18143490804292378,0.04710144927536232,0.17391304347826086,0.39450286053468037,0.8897156081096042,0.0,0.23816330000045127,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.08333333333333333,0.2916666666666667,0.0,0.0,0.125,0.20833333333333334
DVP_037_00c137df1a71,Data/InfographicCharts/1_fake/infographic_chart_0165.png,InfographicCharts,1,1693,929,112,0.2302354134806122,0.23053356536158193,0.0020583354050141243,0.0009772399108085787,0.004058600471383848,0.06152961775377604,0.0329847762571121,0.8853644324824729,0.03571428571428571,0.4634829345189483,0.28817778740797706,0.6009220183405126,0.2050432567357163,0.9204116442834233,0.9090419806243272,0.053385025851706,0.05708880466948252,0.011157418369074827,0.44903606577142463,0.22538593392001138,0.08027670527670527,0.04407979407979408,3.647549302485948,16.313164408244745,0.09821428571428571,0.17925650000142923,0.026785714285714284,0.017857142857142856,0.0,0.03571428571428571,0.0625,0.03571428571428571,0.0625,0.07142857142857142,0.13392857142857142,0.10714285714285714,0.08035714285714286,0.08928571428571429,0.10714285714285714,0.0625,0.0625,0.044642857142857144
DVP_038_00c49d3e5261,Data/AcademicPosters/0_real/ICLR_2022_6636_Map Induction_ Compositional spatial submap learning for eff.png,AcademicPosters,0,2044,2880,120,0.3202170872754479,0.3244208999238965,0.0027035074993658043,0.001488095238095238,0.0025740973503810107,0.2104778212654925,0.012433449074074072,0.8199536463327602,0.21666666666666667,0.6015812357005159,0.3010678793737044,0.5035973184492469,0.2695599827395966,0.9197651663405089,0.9505392616592719,0.027477500642204836,0.01697180251771714,0.024160792353956642,0.5135326322610481,0.256198658889521,0.045098039215686274,0.11764705882352941,0.9411998218052289,8.245138899590255,0.016666666666666666,0.2620738999994501,0.05,0.025,0.041666666666666664,0.08333333333333333,0.1,0.008333333333333333,0.10833333333333334,0.11666666666666667,0.025,0.0,0.041666666666666664,0.14166666666666666,0.125,0.0,0.075,0.058333333333333334
DVP_039_00c60ed30745,Data/Receipts/0_real/X51005715006.jpg,Receipts,0,619,931,46,0.31196124398233066,0.3122157459191482,0.006787298824329309,0.0045359186102806055,0.00601518787727505,0.23442438716021632,0.027716807546817355,0.9000942131043318,0.0,0.4652229307011003,0.24632142962676942,0.6186017066592573,0.21636676801713747,0.7924071082390953,0.880236305048335,0.05108990140774199,0.03918799251741063,0.023603944838009663,0.4234725413316753,0.20106202485830302,0.03864734299516908,0.08792270531400966,7.944670727207492,25.358812764273434,0.08695652173913043,0.22025529999882565,0.0,0.08695652173913043,0.0,0.0,0.021739130434782608,0.13043478260869565,0.0,0.0,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.08695652173913043
DVP_040_00c7f8f86a6c,Data/Receipts/0_real/X51006311764.jpg,Receipts,0,873,1733,48,0.19549812431331073,0.19604351616653742,0.004084239920136196,0.003314806111934029,0.002649792274346889,0.1924398625429553,0.022804866320446242,0.8696230007689856,0.0,0.3954814204008518,0.1964859915580711,0.5370318336681361,0.2090250805372169,0.6025200458190149,0.7769763416041546,0.04324921611477992,0.0325959963694263,0.026061359290225853,0.37080248716201547,0.17494006449055038,0.03368794326241135,0.10195035460992907,2.7914158362430577,12.74894013163199,0.020833333333333332,0.19624320000002626,0.0,0.125,0.0,0.0,0.125,0.125,0.020833333333333332,0.0,0.125,0.08333333333333333,0.22916666666666666,0.0,0.0625,0.0625,0.041666666666666664,0.0
DVP_041_00cc2dbc33ae,Data/AcademicPosters/0_real/ICLR_2023_11930_Exploring The Role of Mean Teachers in Self-supervised Maske.png,AcademicPosters,0,4266,2400,226,0.32412910817880525,0.3313458645882169,0.00146613214419565,0.00040763205188310675,0.003383971973712531,0.06194793987445494,0.020103244837758112,0.82410576005912,0.22123893805309736,0.6871130011676725,0.2874644804786877,0.514680285901659,0.1946057262241853,0.9620253164556962,0.9534362274186893,0.025610217906322404,0.018342697216563546,0.020124246808162834,0.41546623870496224,0.26357809503798774,0.06426745329400196,0.06729596853490659,3.6306167904846243,16.788539653491497,0.05752212389380531,0.23578529999940656,0.01327433628318584,0.022123893805309734,0.0,0.022123893805309734,0.035398230088495575,0.01327433628318584,0.048672566371681415,0.3185840707964602,0.05752212389380531,0.030973451327433628,0.06637168141592921,0.25663716814159293,0.04424778761061947,0.02654867256637168,0.035398230088495575,0.008849557522123894
DVP_042_00d29d8e111a,Data/AcademicPosters/1_fake/academic_poster_0336.png,AcademicPosters,1,1536,1024,170,0.22826569320126197,0.2290976842244466,0.0013476334366143918,0.0008742014567057291,0.0021055208765022922,0.0802045036764706,0.017400045955882352,0.8422414620480307,0.13529411764705881,0.5561133267298585,0.2809501706341133,0.5549064123551911,0.2492342802105104,0.9166666666666667,0.95703125,0.02986649577761632,0.025150738822439754,0.01596041373227493,0.4789036396049166,0.2332852180118185,0.04622345979812043,0.052697528715628265,5.338657644526123,19.18500401683601,0.13529411764705881,0.25434950000089884,0.023529411764705882,0.041176470588235294,0.01764705882352941,0.058823529411764705,0.09411764705882353,0.052941176470588235,0.047058823529411764,0.08823529411764706,0.041176470588235294,0.08235294117647059,0.06470588235294118,0.11176470588235295,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.07058823529411765
DVP_043_00d9532b88f5,Data/UIScreenshots/1_fake/ui_0547.png,UIScreenshots,1,941,1672,58,0.13566449211619522,0.13566449211619525,0.002339042967520608,0.002380268369697309,0.0011359246760867816,0.11686027337022244,0.021067068140570862,0.8955525785626207,0.0,0.44328839752618915,0.3152702129677925,0.5228667945126729,0.25274411405150765,0.8767268862911796,0.9001196172248803,0.056861212601144885,0.05493185709388999,0.04337968981367442,0.5178335619087635,0.25323335990337276,0.032667876588021776,0.1336963097398669,3.421480985244945,16.503481679214094,0.034482758620689655,0.19814810000025318,0.05172413793103448,0.06896551724137931,0.05172413793103448,0.017241379310344827,0.15517241379310345,0.0,0.10344827586206896,0.0,0.13793103448275862,0.0,0.08620689655172414,0.08620689655172414,0.10344827586206896,0.0,0.06896551724137931,0.06896551724137931
DVP_044_00fc768ab465,Data/Tables/0_real/PMC5732374_table_1.jpg,Tables,0,530,314,73,0.253743540439851,0.25678404037976205,0.003517589594243316,0.0026078596322557383,0.005132690622832702,0.08281209614887566,0.043800715469854284,0.9220951008982781,0.0,0.5507354092131337,0.24389011887777395,0.5120961399222688,0.22896628513156214,0.8028301886792453,0.8694267515923566,0.06014257864990908,0.054148346143597224,0.019332884116146427,0.43217276792005666,0.2003775248278075,0.0547945205479452,0.158675799086758,0.10776622758784449,0.6554864648979016,0.0,0.15399489999981597,0.0273972602739726,0.0821917808219178,0.0273972602739726,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.0547945205479452,0.1095890410958904,0.0136986301369863,0.136986301369863,0.0821917808219178,0.1232876712328767,0.0,0.0821917808219178,0.0273972602739726,0.0547945205479452
DVP_045_0102932205a0,Data/Tables/1_fake/table_0463.png,Tables,1,1345,1169,66,0.17186264751431815,0.17186264751431812,0.0026039795077926987,0.0017401203964879587,0.0034293099988907147,0.08218992903007773,0.0326489877388081,0.9240290523749463,0.0,0.6189383979399642,0.29044373111351957,0.5038069559000644,0.25492132232782055,0.8989781301289227,0.8789563729683489,0.04831000697764317,0.03935689501980553,0.02025922709399976,0.4958670261260217,0.23957447169666088,0.03776223776223776,0.21585081585081586,1.6199840640768837,11.051440551389716,0.015151515151515152,0.32105310000042664,0.030303030303030304,0.07575757575757576,0.0,0.12121212121212122,0.030303030303030304,0.07575757575757576,0.0,0.15151515151515152,0.030303030303030304,0.09090909090909091,0.0,0.18181818181818182,0.030303030303030304,0.06060606060606061,0.0,0.12121212121212122
DVP_046_0107906549df,Data/InfographicCharts/1_fake/infographic_chart_0608.png,InfographicCharts,1,1536,1024,75,0.1834430694580078,0.18344306945800778,0.0024459075927734373,0.0011800130208333333,0.005143671717102454,0.0833420138888889,0.028815104166666668,0.8925419267863994,0.0,0.4749802290283338,0.28285774355684107,0.5749095574028225,0.20917862281146452,0.8880208333333333,0.8994140625,0.06836223452154615,0.0664070478403869,0.019345168533586345,0.45008084945182514,0.21977398840574364,0.056576576576576575,0.0590990990990991,1.9255290488068098,10.386554361984908,0.02666666666666667,0.21933639999951993,0.0,0.06666666666666667,0.013333333333333334,0.02666666666666667,0.05333333333333334,0.02666666666666667,0.06666666666666667,0.09333333333333334,0.14666666666666667,0.13333333333333333,0.09333333333333334,0.06666666666666667,0.04,0.06666666666666667,0.04,0.06666666666666667
DVP_047_010c0e55105c,Data/Tables/0_real/PMC5714864_table_1.jpg,Tables,0,389,306,66,0.2983165749161704,0.29993111211922646,0.004544410789685249,0.003265873615941664,0.003582195457235037,0.11692763106644855,0.04179045355515943,0.893667638235103,0.0,0.5931398180492646,0.2971167682406831,0.4784649316393366,0.23938691600963863,0.8611825192802056,0.9133986928104575,0.0656464505880046,0.05352186413455949,0.023907633232710817,0.4912576999837238,0.23305435717609407,0.046153846153846156,0.12074592074592075,0.4737698090175817,1.871556071680972,0.06060606060606061,0.17153830000097514,0.030303030303030304,0.07575757575757576,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.07575757575757576,0.09090909090909091,0.10606060606060606,0.06060606060606061,0.06060606060606061,0.10606060606060606,0.06060606060606061,0.030303030303030304,0.015151515151515152,0.045454545454545456,0.09090909090909091
DVP_048_010e09ec457f,Data/UIScreenshots/1_fake/ui_0536.png,UIScreenshots,1,941,1672,60,0.1254623162492403,0.1263067641570354,0.00210511273595059,0.0017262507055001044,0.0013920094639179306,0.1415692525681899,0.015510366826156302,0.8490207148298019,0.16666666666666666,0.39824682371956993,0.3088700779459605,0.5579566618587134,0.28666983823703523,0.8958554729011691,0.9745813397129187,0.06058319876279964,0.04703531207263565,0.03597993437582744,0.5303209669332866,0.2827366024174941,0.03672316384180791,0.12542372881355932,18.1219655790985,36.06417706797395,0.2,0.19235309999930905,0.08333333333333333,0.05,0.0,0.03333333333333333,0.11666666666666667,0.08333333333333333,0.0,0.1,0.11666666666666667,0.06666666666666667,0.0,0.05,0.11666666666666667,0.1,0.016666666666666666,0.06666666666666667
DVP_049_0118f3cf4061,Data/CommercialPosters/0_real/5a6f2b1d8c32ec6f8bc5567e_preview.jpg,CommercialPosters,0,1024,576,3,0.11633145686761519,0.11872948540581597,0.03957649513527199,0.03889126247829861,0.01625585411299347,0.2555338541666667,0.16203703703703706,0.9173729520105981,0.0,0.6868447173786291,0.09340049647208107,0.47573077478950393,0.07312089919957813,0.21923368434528767,0.15965523570627582,0.1792815397359814,0.15920208828730026,0.028396632563736982,0.20304982769110924,0.03133246555202947,0.3333333333333333,0.0,1.4105055670443676,0.24247893160481454,0.0,0.188487500001429,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
DVP_050_0134146f813d,Data/Receipts/1_fake/receipt_0944.png,Receipts,1,1024,1536,52,0.2021926244099935,0.2021926244099935,0.0038883197001921828,0.002398808797200521,0.0035785710490963863,0.17698317307692307,0.021296574519230768,0.9098131381355071,0.0,0.548220492599657,0.19965171105912582,0.46861278949171375,0.1967757752450883,0.68798828125,0.8883463541666666,0.036110073529401716,0.02988053794512411,0.01369713310393083,0.360106331093721,0.1748372989684632,0.03695324283559578,0.11463046757164404,10.427164680855945,29.291740964021564,0.1346153846153846,0.20534760000009555,0.0,0.09615384615384616,0.0,0.0,0.07692307692307693,0.1346153846153846,0.21153846153846154,0.11538461538461539,0.0,0.07692307692307693,0.09615384615384616,0.09615384615384616,0.0,0.09615384615384616,0.0,0.0
DVP_051_013feef01c56,Data/CommercialPosters/1_fake/commercial_poster_0729.png,CommercialPosters,1,1086,1448,34,0.1365355288552275,0.13663349714599676,0.004018632268999905,0.0021764318346000834,0.00551395968186763,0.14811504712382187,0.022668183295417615,0.9273654583195853,0.0,0.48569830661596747,0.2702689339982884,0.7285549163475061,0.2279371351804803,0.7610497237569062,0.8484223314859904,0.0392711113517803,0.02246418970826034,0.028252114783245047,0.44763623119987184,0.23916285056794812,0.11586452762923351,0.08912655971479501,0.26522223690681346,0.7450283142357123,0.0,0.23866939999970782,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.14705882352941177,0.17647058823529413
DVP_052_0143021eaa7a,Data/UIScreenshots/0_real/8555.jpg,UIScreenshots,0,1080,1920,14,0.1072878086419753,0.1072878086419753,0.007663414902998236,0.005128279320987654,0.007117075940403395,0.29431216931216925,0.02671130952380952,0.8802774860552919,0.0,0.4380140060695616,0.2576326964610269,0.27704546063921065,0.22760936913442467,0.9023148148148148,0.8791572822822823,0.12555266173016788,0.08289424802540848,0.1331205651521887,0.44237539689590516,0.24258381272885493,0.03296703296703297,0.23076923076923078,6.98146644700437,23.350768544522385,0.07142857142857142,0.18506100000013248,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
DVP_053_0147eb1ff5d1,Data/InfographicCharts/1_fake/infographic_chart_0596.png,InfographicCharts,1,1402,1122,42,0.16581481509735266,0.16581481509735266,0.003947971788032206,0.0009955220578699642,0.009659400130841505,0.11796073636301882,0.03624480095068331,0.8744491738400952,0.023809523809523808,0.40335441466921074,0.2732405665798964,0.5636994552656897,0.2522049376830641,0.9536376604850214,0.9220097625484851,0.07430972617536724,0.06909438672864046,0.026023006252397687,0.47898862741152326,0.23205632536528467,0.059233449477351915,0.06155632984901278,19.516017775327434,36.89800974182759,0.23809523809523808,0.266352900000129,0.023809523809523808,0.0,0.047619047619047616,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.16666666666666666,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.0,0.11904761904761904,0.09523809523809523,0.023809523809523808
DVP_054_0155a51ce8a6,Data/UIScreenshots/1_fake/ui_0683.png,UIScreenshots,1,941,1672,20,0.05643047455369173,0.05643047455369173,0.0028215237276845865,0.0024209458531847926,0.002024170788211506,0.13193411264612115,0.021291866028708133,0.8907628756344106,0.05,0.4146918172157279,0.2689947967078819,0.6227571770334929,0.3187517029613835,0.8528161530286928,0.9563397129186603,0.11663623365259634,0.07572120222089654,0.11550950407797071,0.531974281842539,0.28850776306002135,0.042105263157894736,0.05789473684210526,4.5,19.615045245933032,0.05,0.1851514000009047,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.1,0.05,0.05,0.15,0.2,0.0,0.1
DVP_055_015b3d437c3f,Data/Tables/0_real/PMC4663529_table_3.jpg,Tables,0,600,337,114,0.3486498516320475,0.34864985163204754,0.003058332031860066,0.0019782393669634025,0.004999027506580726,0.07105263157894737,0.04432817949919308,0.8945177282176641,0.0,0.5132492974732041,0.23572175977187543,0.5395932033919304,0.22169794984128208,0.8033333333333333,0.9376854599406529,0.05708230131687793,0.05250584229561833,0.015013058921486638,0.4158371621418136,0.19586288725709583,0.05480515447911815,0.10666045645086167,11.46877073151644,29.43246897374218,0.15789473684210525,0.18956539999999222,0.02631578947368421,0.043859649122807015,0.02631578947368421,0.017543859649122806,0.05263157894736842,0.12280701754385964,0.08771929824561403,0.08771929824561403,0.043859649122807015,0.11403508771929824,0.07017543859649122,0.07017543859649122,0.03508771929824561,0.09649122807017543,0.05263157894736842,0.05263157894736842
DVP_056_016cbad5c739,Data/AcademicPosters/0_real/NeurIPS_2022_55073_Biologically Inspired Dynamic Thresholds for Spiking Neural .png,AcademicPosters,0,4320,2880,63,0.14631795777242224,0.14683806745113168,0.0023307629754147885,0.0008608217592592593,0.0046778045107723435,0.09035126396237507,0.01986331569664903,0.7977762029336767,0.31746031746031744,0.44787365623791464,0.2616371540209588,0.5442117290878712,0.28227662471865633,0.8998842592592593,0.9055555555555556,0.050635812985365444,0.041656899896989216,0.038773107462433336,0.49013187578393996,0.2466119419864964,0.04915514592933948,0.055299539170506916,3.0257569524686363,15.812458203681649,0.047619047619047616,0.22679690000040864,0.06349206349206349,0.047619047619047616,0.047619047619047616,0.07936507936507936,0.06349206349206349,0.0,0.031746031746031744,0.031746031746031744,0.14285714285714285,0.06349206349206349,0.09523809523809523,0.031746031746031744,0.06349206349206349,0.09523809523809523,0.12698412698412698,0.015873015873015872
DVP_057_01794c2b6b86,Data/UIScreenshots/1_fake/ui_0553.png,UIScreenshots,1,941,1672,35,0.10428318886941647,0.10446804020969244,0.0029848011488483556,0.0013105776711123767,0.0041994491544978885,0.14094428419614394,0.017019822282980174,0.8343065416924335,0.2,0.4039104419419831,0.21884755814108103,0.4386336405191052,0.23349270321003585,0.7534537725823592,0.9348086124401913,0.058682574448829024,0.0495248806184325,0.03395683054224426,0.40074248245086197,0.22417839959801728,0.047058823529411764,0.07899159663865546,5.916490368547272,21.166298814317265,0.08571428571428572,0.1927073000006203,0.08571428571428572,0.11428571428571428,0.0,0.05714285714285714,0.14285714285714285,0.17142857142857143,0.0,0.11428571428571428,0.0,0.2,0.0,0.0,0.0,0.11428571428571428,0.0,0.0
DVP_058_017aab6a650f,Data/Tables/0_real/PMC4700601_table_0.jpg,Tables,0,370,256,52,0.33288550352213914,0.3362172719594595,0.0064657167684511446,0.0036528716216216216,0.007698707928311055,0.1391891891891892,0.04837740384615385,0.8855048471595484,0.038461538461538464,0.648972534481384,0.2807734821825313,0.4961652138997617,0.25873326284484915,0.841891891891892,0.931640625,0.07773168824829993,0.068359375,0.03131600923887968,0.4929023969294397,0.23306063085930726,0.04675716440422323,0.12594268476621417,8.812764921290595,26.531237359642823,0.11538461538461539,0.14392310000039288,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.09615384615384616,0.019230769230769232,0.038461538461538464,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.09615384615384616
DVP_059_017d3d27150e,Data/Tables/0_real/PMC6163741_table_1.jpg,Tables,0,573,258,53,0.28582162565945624,0.29059620926173957,0.005482947344561124,0.003138655519028099,0.006242191184774867,0.1026704863512134,0.05682316805616498,0.8950476378023532,0.0,0.5588593631663867,0.24055725857902216,0.5350665496562821,0.22070728204556944,0.7207678883071553,0.8585271317829458,0.07278005620847901,0.06976744186046513,0.023844561253297886,0.42443890746118174,0.19263910127299655,0.06821480406386067,0.15312046444121916,10.486306300796558,28.555038675532327,0.1320754716981132,0.16026380000039353,0.018867924528301886,0.07547169811320754,0.0,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.05660377358490566,0.09433962264150944,0.07547169811320754,0.11320754716981132,0.05660377358490566,0.11320754716981132,0.03773584905660377,0.07547169811320754,0.05660377358490566,0.07547169811320754
DVP_060_017dd1a3bd75,Data/UIScreenshots/0_real/37309.jpg,UIScreenshots,0,540,960,30,0.2373647294067792,0.23793692129629623,0.00793123070987654,0.007625385802469136,0.005336381458072366,0.39358024691358023,0.021423611111111115,0.8649390108231851,0.0,0.46587691452000424,0.24304570702817824,0.4453310981639344,0.23832409582468178,0.8014040509778508,0.8583333333333333,0.08510660429540348,0.062040425018803864,0.07983416917201529,0.43275240369006657,0.2290317533505787,0.013793103448275862,0.11494252873563218,0.43857308705323655,0.8763519006295009,0.0,0.18915990000095917,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.26666666666666666,0.0,0.1,0.06666666666666667,0.2,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333
DVP_061_01820d9ac11f,Data/InfographicCharts/0_real/00008926.jpeg,InfographicCharts,0,1200,1200,20,0.1843892361111111,0.18438923611111113,0.009219461805555556,0.0029815972222222223,0.012169689955697408,0.21254166666666668,0.03804166666666666,0.8886962228116211,0.05,0.31576057177483746,0.25535009070997605,0.6118123412080834,0.27439863301161527,0.8233333333333334,0.863338422269242,0.10204099446532829,0.09189204228611436,0.044494827627758506,0.4859529902583645,0.24420389225847275,0.06842105263157895,0.08947368421052632,4.573312281846675,19.632788268421763,0.05,0.6747841999986122,0.0,0.15,0.0,0.0,0.15,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.1,0.1,0.1
DVP_062_019b773ed49c,Data/AcademicPosters/0_real/ICML_2024_32933_Don_t trust your eyes_ on the _un_reliability of feature vis.png,AcademicPosters,0,4080,2448,145,0.3283663091754547,0.33486384443483275,0.0023094058236885016,0.0007848543829296424,0.003321864502938739,0.11309668695064232,0.021816542709037635,0.8190408892956834,0.2689655172413793,0.5314704623610802,0.2798685977873906,0.651032398763821,0.19731501868087564,0.8958587394264826,0.8957329207288129,0.028837226005723707,0.020194204415243153,0.023496872043187622,0.4251291975593505,0.2353998064197756,0.08323754789272031,0.061206896551724135,3.391420011104827,15.058238383333872,0.1103448275862069,0.24609140000029583,0.006896551724137931,0.034482758620689655,0.006896551724137931,0.013793103448275862,0.041379310344827586,0.013793103448275862,0.04827586206896552,0.0,0.08275862068965517,0.0896551724137931,0.12413793103448276,0.23448275862068965,0.0896551724137931,0.07586206896551724,0.04827586206896552,0.0896551724137931
DVP_063_019c92e3ffab,Data/CommercialPosters/0_real/5b3f4a3d1eb1c99e2a3b84c2_preview.jpg,CommercialPosters,0,1024,576,8,0.04407606413541521,0.04431576199001736,0.00553947024875217,0.004673428005642361,0.003870712830950083,0.10302734375,0.053385416666666664,0.8925906220103179,0.0,0.4971599150336844,0.015549915341088613,0.5115585144921604,0.18764281431029328,0.0602955861134572,0.5885416666666667,0.07365133659932493,0.060399835249756235,0.045248010913582964,0.242724100484079,0.14871885622581316,0.03571428571428571,0.5357142857142857,0.7009165846510061,0.8565835399341984,0.0,0.19155729999874893,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0
DVP_064_01a3c38c16b2,Data/Receipts/1_fake/receipt_0367.png,Receipts,1,1023,1537,53,0.206158484969323,0.20615848496932304,0.003889782735270246,0.002119119713092051,0.0036038454665644685,0.16794850513657572,0.022624323295810267,0.9098813940944264,0.0,0.5943727623627187,0.2222675349745834,0.51178475842973,0.18473114265450755,0.7869012707722385,0.8373454782042941,0.039373431487276976,0.03038365241992491,0.01795008844688281,0.3694160617038729,0.1838513270857991,0.040638606676342524,0.1269956458635704,10.388185279599039,28.591020509868557,0.1320754716981132,0.2093738999992638,0.0,0.09433962264150944,0.0,0.0,0.09433962264150944,0.03773584905660377,0.1509433962264151,0.11320754716981132,0.05660377358490566,0.0,0.20754716981132076,0.1509433962264151,0.0,0.05660377358490566,0.018867924528301886,0.018867924528301886
DVP_065_01abd78c859f,Data/UIScreenshots/1_fake/ui_0377.png,UIScreenshots,1,941,1672,41,0.1429915238293783,0.1429915238293783,0.0034875981421799585,0.003336824817332676,0.002189572479345778,0.1977139006246598,0.018890769051231184,0.8393426071180397,0.17073170731707318,0.47564553629612927,0.2620663896303344,0.5142994742004178,0.29973600548823826,0.8079024402965127,0.9569377990430622,0.06380617834024274,0.04963702073263432,0.03803427424197027,0.508494918230602,0.2576817271975185,0.025609756097560974,0.10365853658536585,13.607147891790596,31.993454757094355,0.14634146341463414,0.1907446000004711,0.0975609756097561,0.07317073170731707,0.0,0.07317073170731707,0.0,0.1951219512195122,0.0,0.07317073170731707,0.0,0.17073170731707318,0.0,0.04878048780487805,0.0975609756097561,0.07317073170731707,0.04878048780487805,0.04878048780487805
